exchange,chain,block_height,ts,address,contract_name,contract_address,contract_ticker_symbol,balance
binance,bsc,17599753,2022-05-07 14:59:38,0x0458973236d289bdc2d591835578c5f80a1bc4ed,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3
binance,bsc,17599753,2022-05-07 14:59:38,0xe1e28ddc579e749ff216fe00e42e09d89985189d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3
binance,bsc,17599753,2022-05-07 14:59:38,0x43f4e2c97af50a42207981eac4e99b74e9f8736a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,3
binance,bsc,17599753,2022-05-07 14:59:38,0x5e4345e20c414bdc41355fa3afc9703b660246bd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.98746286
binance,bsc,17599753,2022-05-07 14:59:38,0x47a75c17e75fc1f0cfc70e60cb7756b61ad3c5a8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.966075
binance,bsc,17599753,2022-05-07 14:59:38,0xa78868f3982fc3e00843cd0a5036254ed7fc2843,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.930944267
binance,bsc,17599753,2022-05-07 14:59:38,0x9bbc56af5b678ea5e8b8e05421a8b445422483da,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.911946
binance,bsc,17599753,2022-05-07 14:59:38,0x2821b8af93d2c811e4f2d449389e9380cd09d27d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.859852589
binance,bsc,17599753,2022-05-07 14:59:38,0xdb9534f245a6814f44774776a5506af1b558dffd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.8503
binance,bsc,17599753,2022-05-07 14:59:38,0xedf0e42f1e9664b473baf9becd5bd93a5d5e3f1e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.816296
binance,bsc,17599753,2022-05-07 14:59:38,0xf2040ce4c631cde0e24c83ab7e33a94bb8e88f55,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.80419461
binance,bsc,17599753,2022-05-07 14:59:38,0xd7763ded8a96e3b2e879addda5a64bcdbf1e1d08,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.68155
binance,bsc,17599753,2022-05-07 14:59:38,0x4d964255b0882d4486c7d497e164b52ac2234292,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.58654
binance,bsc,17599753,2022-05-07 14:59:38,0x9bf7d0bd284adef01f3f7f73fe4ce445d0b1e453,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.57
binance,bsc,17599753,2022-05-07 14:59:38,0xbab1d596c8cb8eddc4ef54c3d2af4ef1e7a40b7b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.545188147
binance,bsc,17599753,2022-05-07 14:59:38,0x151bf2d2a05adbee1a0379220092a23954fed65c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.5411
binance,bsc,17599753,2022-05-07 14:59:38,0x55f00f5cb6f0dd09fdcc117351523e7f323b14f6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.46794
binance,bsc,17599753,2022-05-07 14:59:38,0x865875149bdfbc815270092611de82519ad84f88,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.453186847
binance,bsc,17599753,2022-05-07 14:59:38,0x7938ac3e0ed8454334cdbdc8472b228a1c812b4e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.441421
binance,bsc,17599753,2022-05-07 14:59:38,0x24764d8ffebf5e8595ba63754e1a1877c4055f86,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.313334769
binance,bsc,17599753,2022-05-07 14:59:38,0xabd1a659d961dd39227d95d58f1ea4c0122c9d74,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.307020229
binance,bsc,17599753,2022-05-07 14:59:38,0x26b9bab5e63372904ef986732796aac47686481b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.300000141
binance,bsc,17599753,2022-05-07 14:59:38,0xec60feb16a473781f33573b4c2f6b45debb6ed65,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.29607
binance,bsc,17599753,2022-05-07 14:59:38,0x28a3bb58a706723a3e83208ffe3f5c5b1ab41af9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.278137942
binance,bsc,17599753,2022-05-07 14:59:38,0x75cd7b805ad9e44a8f21e7f614cbddc43fac81ea,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.245920661
binance,bsc,17599753,2022-05-07 14:59:38,0x67616a11d7f3489f69d8c6f8db86916da549b65d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.241822085
binance,bsc,17599753,2022-05-07 14:59:38,0xab29bf00f7c08ac8c52c13dff4a35f786df34a14,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.229515564
binance,bsc,17599753,2022-05-07 14:59:38,0x03fa05159e90bcfc4cf877aedec261622876082b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.198566656
binance,bsc,17599753,2022-05-07 14:59:38,0x375e3cbb972c23224abcbb8af637a2a4450fb00a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.193338664
binance,bsc,17599753,2022-05-07 14:59:38,0x52d0d325f9aa47b7b4b1a4a70959b8081ba69a3f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.175907976
binance,bsc,17599753,2022-05-07 14:59:38,0x5f0e5c7bae75d4fd9c706f50e43ccd8656009120,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.138070046
binance,bsc,17599753,2022-05-07 14:59:38,0xdb720f4bf30bd84a29526162134174b3108071aa,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.123100705
binance,bsc,17599753,2022-05-07 14:59:38,0x1d59b3b6252c5547bed09238dd02b6893c1ea4c4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.12230774
binance,bsc,17599753,2022-05-07 14:59:38,0xb851183b57ecd42ba9a7a68b7b7efde07a91abeb,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.117378652
binance,bsc,17599753,2022-05-07 14:59:38,0xe3dc6d6017e3be321e13cf7c510683e42b3fd8c2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.105263
binance,bsc,17599753,2022-05-07 14:59:38,0x41636532ba44c48efd8e74d72749fcc1d470c9d7,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.1
binance,bsc,17599753,2022-05-07 14:59:38,0xbfb4db46c1a6d2c653a9b270e5742a5c86b4bfdd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.0998394
binance,bsc,17599753,2022-05-07 14:59:38,0x9872d640d1cbd2cccc246f45baddd2599efff711,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.07508
binance,bsc,17599753,2022-05-07 14:59:38,0x46ceb56cf6df227c4384b1a0da374d665646771e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.068307992
binance,bsc,17599753,2022-05-07 14:59:38,0x43addce4af58699873e208505eb2bc4537e53dcf,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.061041
binance,bsc,17599753,2022-05-07 14:59:38,0x4289595cfa5784793759e90ac96901572f5f3239,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.034472457
binance,bsc,17599753,2022-05-07 14:59:38,0xddfdccca1c108c261db86bc3267feefa85d2705f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.001652614
binance,bsc,17599753,2022-05-07 14:59:38,0x3c33e7052e8488a6d40e3c22240e82b08259c750,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2.000000214
binance,bsc,17599753,2022-05-07 14:59:38,0xa689f9a8412143cac1ce1921e116ff0ec55e7fc7,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x67038883091d58d1936b1e67cda1cd847ae527aa,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x7b68ed0d7d28802a6711bbc107175bf677a6c6cf,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x8e6591864081039189b4e965e04244d23064f650,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xe05814060760be8f96d106a0ad9a06bbfa5ba3b8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xd6dec4cd1f573d49d817fa3c888b3657d92a5396,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x8056066ac77c5dd25a6253303db7c79d804951c8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xb8908678cd71b9bb6018a96a8a72b9de8d4d49fd,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xaf3e696528a23a65b7f3984bb81563140c703f96,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xa1a32f2d753a0137d7c304488dbe814cacd9e598,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x35e2d752d8000a6cd564eb76c73a99ec7103d0cf,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x2c9fa5b35f9b199061f7cff0f7b381d8891d69d9,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x41f6df624c4bf4c094a619aa2124363cf4672d05,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x0c29d5ade80b82c8d84754779e3bc0948431b8c2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x7e44071e151ffd549070a162e7eb375ec2c188ad,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x9bd73f541a9cf6f3d8e6f81688f05fc3e9e53553,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xd7906a26f58229ceb36d969a6404183cca00f540,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x9d145878e9d8eed93ba58e85f7642b861b6fe270,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x15d2131ee37a03cf2388e246236e6815fb07afef,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x18aa7847f4494ece9e7b66e265bf660bbc76dc7f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x0b29ec375c2b4e8de8adfd0d89eaf80d631daa09,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xc61777b6283aa9eaee136be7f3236317d0ce6e92,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x994d15a22c3935aebbc989fe9629f9124492b487,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xaa59fe9054a6b9b6a28a30a97a433f498001aa2d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x96f5894215960cdb80a19489987de625c8e6dc00,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x3b1852e0e45b26f7d957352249456b1ff6a1e539,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x04d675f66ac6186f77c364d56bf4df0d14c58576,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xe33a610bcc7942815e06f9984540a8aa7be65a06,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x40fb2c186fb7e5c588628b0c080933f2d77772e6,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x009a05680c638e56afe50cbdd1172beec2372f51,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x34087aac1a666bdbc2f32af046e8fdbfa4b66cd8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xcef7e20dc04ea04973aa97b1745062be14300011,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0xca1e8b62c0160afed08353282da070f002b11c55,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,2
binance,bsc,17599753,2022-05-07 14:59:38,0x6a7509db79044cde8b96ec846aa8eae23810dbb1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.996292
binance,bsc,17599753,2022-05-07 14:59:38,0xa2e32074fab38796dd0bef0cc8ca348c78bb9f67,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.994308786
binance,bsc,17599753,2022-05-07 14:59:38,0x5c81a930cb2ed276c5017f46c4119920523c49f1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.993913821
binance,bsc,17599753,2022-05-07 14:59:38,0x613dc48236af72d9908cc6ad4c9a5190cb511fe2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.993902507
binance,bsc,17599753,2022-05-07 14:59:38,0x1822451af3f78ca56f12a9192f4516445ca7f543,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.9935
binance,bsc,17599753,2022-05-07 14:59:38,0xb561f4039c990de1658d64a1901f07443fb6186d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.99
binance,bsc,17599753,2022-05-07 14:59:38,0x354981104e08e6f9511e0b2d07fdb1025fa72cd1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.99
binance,bsc,17599753,2022-05-07 14:59:38,0x15099a983b885a0cd068aa8e3881f74584d065bc,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.984000267
binance,bsc,17599753,2022-05-07 14:59:38,0x243e63cce4dfd570da6904beae2c3908f070e60c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.945694861
binance,bsc,17599753,2022-05-07 14:59:38,0xc3e0524df7b9c27a5fd0abe4016571ffdacd8308,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.928858243
binance,bsc,17599753,2022-05-07 14:59:38,0x36c81b8ad8acb91b2361e8d1f69c1bde42dc9404,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.9
binance,bsc,17599753,2022-05-07 14:59:38,0xe13e636b8897c22de2ff662172d9f5270de66987,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.9
binance,bsc,17599753,2022-05-07 14:59:38,0x0b1c779bb4685a5a4dbeb566c5f00461f65bbbe4,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.872066753
binance,bsc,17599753,2022-05-07 14:59:38,0xb804ce4bc6f19dacd316183c3dba7e048e255915,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.832684341
binance,bsc,17599753,2022-05-07 14:59:38,0xbef5bad9748ac07225f387253a0ecfe340f84cee,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.809481556
binance,bsc,17599753,2022-05-07 14:59:38,0x0b4a4ea5a1bdf58680dc2ffd7ad1d3e270d73117,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.807606593
binance,bsc,17599753,2022-05-07 14:59:38,0x130d03d7e11f9e325993fe6cd0fadd0515818b2b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.757
binance,bsc,17599753,2022-05-07 14:59:38,0x22311034187a34bbb84360f31e7aaec424739f44,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.753647428
binance,bsc,17599753,2022-05-07 14:59:38,0x76e9398b2a8a52f8a1db3b480aad698ec2bd586a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.74517
binance,bsc,17599753,2022-05-07 14:59:38,0x0fba5340321e589e761ab9e609fdc77b9e8f92d2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.739763041
binance,bsc,17599753,2022-05-07 14:59:38,0xd3bd6b8af8a3122e76fd0ccbb0d98c87ad6d4ba8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.720590144
binance,bsc,17599753,2022-05-07 14:59:38,0x85d95fc06ab092acd7966307a81a74f26545cb5e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.64488
binance,bsc,17599753,2022-05-07 14:59:38,0x061af6772e2639c8116a51019c0a89bcd86d413b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.56666
binance,bsc,17599753,2022-05-07 14:59:38,0xa199854fb5f6170ae4f2de4566fd445a484348e5,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.544322259
binance,bsc,17599753,2022-05-07 14:59:38,0x0a20d7899814ab52d10b05d8485c9b0ffa00052b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.540610796
binance,bsc,17599753,2022-05-07 14:59:38,0x315def6251c6fa9ad1b3d4c7869fa4e2a3082b64,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.531456038
binance,bsc,17599753,2022-05-07 14:59:38,0xe6c27c48890b9306828f4ea454259fe0bc98512f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.523575631
binance,bsc,17599753,2022-05-07 14:59:38,0x44bc4853f16108960f148720b454b41b2dd16d1e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.500000566
binance,bsc,17599753,2022-05-07 14:59:38,0x81b34735202c5804ab8a2ebd050ad9173f755112,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.50000022
binance,bsc,17599753,2022-05-07 14:59:38,0x355e028e9ae058968b2c51771c74339513bca87c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.5
binance,bsc,17599753,2022-05-07 14:59:38,0x47aafe8e5dece6747926b00e17caf2b67f55ab9e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.5
binance,bsc,17599753,2022-05-07 14:59:38,0x161088718590bf4cb89b3a32f6b728b6039501f2,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.5
binance,bsc,17599753,2022-05-07 14:59:38,0xe0626e1d49d218b2f424fa6b886dc98f6b3a3ced,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.48279
binance,bsc,17599753,2022-05-07 14:59:38,0x22f0e19a784bc33d780002b392aaa046154df34f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.478052206
binance,bsc,17599753,2022-05-07 14:59:38,0x5ceec7f513af0b36df2e460aac4f06472e6e2e3d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.448389074
binance,bsc,17599753,2022-05-07 14:59:38,0x54f68ac61775d951986eb691acc2b35dfda4f3ef,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.4
binance,bsc,17599753,2022-05-07 14:59:38,0x2f417ff55521007d068c3bf254b50c9a85b8a8ca,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.355789941
binance,bsc,17599753,2022-05-07 14:59:38,0xefd826cd52774671ee72ac15286ec5043e0be6ec,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.347722
binance,bsc,17599753,2022-05-07 14:59:38,0xcc318c7eac83c61c8738ab9aa100d5b20911818f,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.32277
binance,bsc,17599753,2022-05-07 14:59:38,0xce64bc5e101e2fbbe70854d4d6b96283d2703b4d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.310027
binance,bsc,17599753,2022-05-07 14:59:38,0x978668a77247ee29545eba5d92bcfbc5ec870479,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.305703
binance,bsc,17599753,2022-05-07 14:59:38,0x2b8568b39eafda8f0bcbb52ac310752e09227c4a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.3
binance,bsc,17599753,2022-05-07 14:59:38,0x7e7efb1ca6ff05321233c064957b1e04d50f4213,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.29218
binance,bsc,17599753,2022-05-07 14:59:38,0xdd428f9a09d5dfd934c752e6c99aad2b08c78759,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.286567
binance,bsc,17599753,2022-05-07 14:59:38,0x26bb13322b130e84d9f16f0c95d1adcce2610352,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.27
binance,bsc,17599753,2022-05-07 14:59:38,0x3c4fd83a0aea130b710db533b08d7a339dde4e9d,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.25
binance,bsc,17599753,2022-05-07 14:59:38,0x45a2c5c617d11c2eba373a83d8b289151065a762,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.248729932
binance,bsc,17599753,2022-05-07 14:59:38,0xcc9275c644056d1dd5d0bdcdece054d76e5f4bae,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.23752
binance,bsc,17599753,2022-05-07 14:59:38,0x4d6d19342e92c7c5fb29238fd94041f61ae13a0e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.209944794
binance,bsc,17599753,2022-05-07 14:59:38,0x01db52c3c0f80cb7d8c2ca556a645c403776a62a,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.20991
binance,bsc,17599753,2022-05-07 14:59:38,0xf74083047d1b69f1a44c28fa80b00a6368cda3d1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.195464019
binance,bsc,17599753,2022-05-07 14:59:38,0x3280136904f5752c6c13aabdc5701ac84496606e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.19061
binance,bsc,17599753,2022-05-07 14:59:38,0xd47cbcb542153b3df30ecd7f4b434e75de332137,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.180242626
binance,bsc,17599753,2022-05-07 14:59:38,0x6ed787ce85cea4fd47dd8cfd1e56ccab698f3216,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.174918589
binance,bsc,17599753,2022-05-07 14:59:38,0x8b6bb3ac90aa852f2987ee25776dd1aea0eec98b,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.166081551
binance,bsc,17599753,2022-05-07 14:59:38,0x31bb68f205570241e9e7af5811a091a002504036,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.1646
binance,bsc,17599753,2022-05-07 14:59:38,0xc594f5c5f33268587543cfbfdbad90c0b1e03ee0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.14958
binance,bsc,17599753,2022-05-07 14:59:38,0x156fd1c2ec8d61cdacbc58fe2d35c94953852158,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.148109966
binance,bsc,17599753,2022-05-07 14:59:38,0xa4a56be7656c66c54eb1fda0b4d1386783023bda,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.12988423
binance,bsc,17599753,2022-05-07 14:59:38,0x66f1bbb7243a61a8b0183c7a546d4f1cde97fb6c,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.125800562
binance,bsc,17599753,2022-05-07 14:59:38,0x4a7fa3c2d8362a8ab09d1fede21033d4b5a33930,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.12002
binance,bsc,17599753,2022-05-07 14:59:38,0xcab2c2ea30a1404bce50d0c057fee2e4196365b8,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.083392422
binance,bsc,17599753,2022-05-07 14:59:38,0x19a0250785b38c2c44c760137f6714deede4bc0e,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.072550657
binance,bsc,17599753,2022-05-07 14:59:38,0x5c620c3e797221bc4cbfbb45c74f828e3291bdf0,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.06285
binance,bsc,17599753,2022-05-07 14:59:38,0xef44c396c5aa077f458f74295d9b5186577521f1,Wrapped UST Token,0x23396cf899ca06c4472205fc903bdb4de249d6fc,UST,1.0288
