height,address,token,amt
7009137,sif17a6wlqksl4l0dg8dw07rfs2cyfgalarvnuzfp7,LUNA,2180.1370147525
7009137,sif17dhhwy58x4ff0xz4a4l834442pa0lm0u5cs0qf,LUNA,11890.4770599594
7009137,sif17e9jsdecj8ls2xxngw4u05wwcqntllygjvgegz,LUNA,1115.82601506114
7009137,sif17gcjrr7keuyqma7cq2y5u5x38lxr2wkackzkzr,LUNA,13479.3361252963
7009137,sif17gg0twymd2zeer3e2fpa09pwguul8hrfht2jn0,UST,0.294126465041742
7009137,sif17gmtgfuy9vxnfrpz03g28k95f3tl9altfxwdz5,LUNA,220552.039743086
7009137,sif17gqlvelgzgexr2s9x4zu6tq2w5sl2rqwh638sv,LUNA,19661.9862956284
7009137,sif17hdte7ng7qnfshlu89hk2lhza6hck3wsnezf0h,LUNA,29555.8827872719
7009137,sif17hlfgkzf4n3c8kxzqea7pz7ga0nx30h5zmzsr6,LUNA,301.146464104687
7009137,sif17hpe7v99tk4e88l35gpy6836sanmqde2ru54fn,LUNA,7426.85788928972
7009137,sif17lylkfrex48yuewd3dw2j9vned3wgqcgmm0h2g,LUNA,227.120650120486
7009137,sif17m4804kq3yd74p090fcm6dg44vp8xq2duk2rzx,LUNA,114.347642587153
7009137,sif17m4804kq3yd74p090fcm6dg44vp8xq2duk2rzx,UST,1.94314437505712
7009137,sif17mjcsexxlq8yh8jtrl248flwmtljm4t2lse96z,UST,9.34554688032146
7009137,sif17nqqd8fuafxrp6y22hywm5uqqj74rnp0tz3lcy,LUNA,7705.88255067289
7009137,sif17qc3ms3pcmh0svlu0lkamzw622fdvt6pmvffd8,LUNA,269.614650603128
7009137,sif17qx3lv4r08p4zw3g4lfekznrw0jyq2qtclucjk,LUNA,3331.10627493324
7009137,sif17s6ucafgwc9khrvgphemalcuxz2lv2ucqkzd30,LUNA,424930.811130808
7009137,sif17taxj6gs0asrjpqzdxzxsrk0zdt2e4llvzmkwh,LUNA,3799.95060087334
7009137,sif17u6cdrkjspru7ga6t569vqu2yvncs8zr9ejeel,LUNA,20732.6882150669
7009137,sif17u8865utnus9u90x5ldut6d8gsmxjl5ygyjnxx,LUNA,14933.5592677569
7009137,sif17v4ea9ur5avau4fvftwsrpcysfqh55gykyg736,LUNA,3270.49011483022
7009137,sif17vdxx6xfmv8tfpuvsmarsa2qemfzk6wqzf20ev,LUNA,14338.1293073391
7009137,sif17vwhmahtp8zu7r25rzk2apatnfng6uuyug9zvt,LUNA,34679.9136942025
7009137,sif17wc2zt5j7m5txz5ylcyjlk0ljv4szf4t6w38rl,LUNA,7572.06676782388
7009137,sif17wfg80dn2muzdpj550n2k4wc5nanlr9wyudkv7,LUNA,2658455.80902403
7009137,sif17xfpkp90waa9e3743gye6e0kemxr720eqwf2uv,LUNA,78563.6918192127
7009137,sif17xg0zkhxs4v50kxwmcjwngy65kaq75u786lflt,LUNA,150772.152810174
7009137,sif17y2pfytkhm0937wz535uxvvvqpp6d4t42h6hlr,LUNA,21320.8414290338
7009137,sif17y42tc3nxrtzcgafvcn4t6axnaxumxw39lhrgp,LUNA,74435.3721469224
7009137,sif17y553ft4kjw4rn2t0lup83469q4gyfuxecgnc2,UST,257.923652344224
7009137,sif17z9vgqdgcwdjm95edskg0gagkufdlut9h7c0gc,LUNA,448.266000194429
7009137,sif17z9vgqdgcwdjm95edskg0gagkufdlut9h7c0gc,UST,8.43837036676349
7009137,sif182d4fx786tal2wxl2jcymxe90ukynwqpwa5fm7,LUNA,1323.54999843052
